The product status will be 'Disabled' until it is approved from admin.,El estado del producto será 'discapacitado' que haya sido aprobada de administración.
Are you sure you want to send Shipment email to customer?,¿Está seguro de que desea enviar correo electrónico El envío a los clientes?
Send Tracking Information,Enviar información de seguimiento
Tracking Number,El número de rastreo
Add,Añadir
Tracking title is required.,Título de seguimiento se requiere.
Tracking number is required.,El número de seguimiento se requiere.
Shipped Items,Los artículos enviados
Qty Shipped,Cantidad Enviado
No Item Shipped Yet,"Sin embargo, el artículo enviado"
Reviews,Comentarios
Posted on:,Publicado en:
by ,por
Sorry! No Reviews Found.,¡Lo siento! No se encontraron comentarios.
Write your review,Escribe tu reseña
Sellers List,Lista de los vendedores
Search Seller,Buscar vendedor
Sorry! No Seller(s) Found.,¡Lo siento! No Vendedor (s) Encontrado.
General Contact,Contacto general
Customer Support,Atención al cliente
Sales Representative,Representante de ventas
Custom Email 1,Personalizada de correo electrónico 1
Custom Email 2,Personalizada de correo electrónico 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","No se puede escribir archivos de valores bajos. Error de permisos en Directorio ""var""."
Unable to write file for Seller ,No se puede escribir el archivo de vendedor
Product ID,identificación de producto
Current Quantity,Cantidad actual
Base Image,imagen de base
Small Image,imagen pequeña
Thumbnail,Miniatura
Disallowed file type.,No permitido tipo de archivo.
Type of the product you have selected for this import template file.,Tipo de producto que ha seleccionado para este archivo de plantilla de importación.
Attribute set you have selected for this product type in import template file.,Conjunto de atributos que ha seleccionado para este tipo de producto en el archivo de plantilla de importación.
single pipe(|) seperated multiple categories,sola barra vertical (|) separados múltiples categorías
single pipe(|) seperated product sku,solo tubo (|) separados SKU del producto
single pipe(|) seperated attributes,solo tubo (|) separó atributos
pair of values seperated by single pipe(|),par de valores separados por sola tubería (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,Sistema agrupará el objeto de mano sobre la base de este título. Si dos artículos tienen mismo título después serán agrupados en mismo paquete.
Daily,Diario
Weekly,Semanal
Monthly,Mensual
Yearly,Anual
Waiting for Approval,A la espera de la aprobación
Approved,Aprobado
Disapproved,desaprobado
Add new products,Añadir nuevos productos
Update existing products,Actualizar los productos existentes
Add/update products,Agregar productos / actualización
Delete products,eliminar productos
Bank Wire,Transferencia bancaria
Payment By Cheque,El pago por cheque
Paypal,paypal
Please provide the paypal email id.,"Por favor, proporcione el ID de correo electrónico de PayPal."
Paypal Email ID,Paypal ID de correo electrónico
Please provide additional information.,Sírvanse proporcionar información adicional.
Additional Information,Información Adicional
Please provide the name.,Por favor proporcionar el nombre.
Pay to the order of (name),Pagar a la orden de (nombre)
Please provide the address.,Por favor proporcione la dirección.
Address,Dirección
Address where the cheque should be sent to.,Dirección cuando el cheque debe ser enviado a.
Please provide account owner name,"Por favor, proporcione el nombre del propietario de cuenta"
Account Owner,Propietario de la cuenta
Please provide bankwire details,Indique los detalles bankwire
Details,detalles
"Such as bank branch, IBAN number, BIC, etc.","Tal como sucursal del banco, número de IBAN, BIC, etc."
Please provide bankwire address.,"Por favor, indique la dirección bankwire."
Bank Address,Dirección del Banco
Requsted on: ,Requsted en:
 by,por
Amount: ,Cantidad:
Payment Method: ,Método de pago:
PayPal,PayPal
PayPal ID: ,Identificación de PayPal:
Additional Information: ,Información Adicional:
Bankwire,Transferencia bancaria
Owner Name: ,Nombre del dueño:
Details: ,detalles:
Bank Address: ,Dirección del banco:
Cheque,Comprobar
Address: ,Dirección:
No balance amount is left for this seller.,Ninguna cantidad equilibrio se deja para este vendedor.
No order found for this seller. Transaction cannot be initiated.,No hay resultados para este fin vendedor. La transacción no se puede iniciar.
Paypal payout request failed.,solicitud de pago paypal falló.
Please enable paypal payout to make this transaction.,"Por favor, activa el pago de PayPal para realizar esta operación."
Payout request does not exist.,solicitud de pago no existe.
By System,por el Sistema
Manually,A mano
Successfully,Exitosamente
Credit,Crédito
Debit,Débito
Unknown,Desconocido
Invalid request,Solicitud no válida
Export type is missing,tipo de exportación no se encuentra
No product found as per your selected parameters.,No se encontró el producto según sus parámetros seleccionados.
Unable to process request,No se puede procesar la solicitud
No category assigned to you.,Sin categoría asignada a usted.
invalid request,Solicitud no válida
Please select product parameters.,"Por favor, seleccione los parámetros del producto."
No products found to export.,No se encontraron productos para exportar.
Vacation is successfully canceled.,Vacaciones se cancela con éxito.
New Vacation successfully created.,Nuevo vacaciones creó correctamente.
Your products will be hidden automatically when the vacation starts.,Sus productos se oculta automáticamente cuando las vacaciones comienza.
Start Date or End Date cannot be less than today.,Fecha de inicio o Fecha de finalización no puede ser menor que la actual.
Start Date or End Date cannot be same.,Fecha de inicio o Fecha de finalización no puede ser el mismo.
Date range should not be in between of any previous active vacation.,rango de fechas no debería estar entre de cualquier vacaciones activas anterior.
Technical error occurred while validating new vacation.,Se produjo un error al validar técnica nueva vacaciones.
The requested vacation's detail not found.,detalle de las vacaciones solicitada no se encuentra.
Marketplace - CRON,El mercado - CRON
Please enable the low stock notifications functionality first,"Por favor, activa primero la funcionalidad de bajo notificaciones de valores"
Please enable the marketplace module first,"Por favor, activa primero el módulo del mercado"
Low Stock Notifications Cron Executed Successfully.,Notificaciones de baja Cron ejecutado con éxito.
"There were some errors executing the low stock notifications cron, please check Log for more details.","Hubo algunos errores de ejecución de la baja cron notificaciones de valores, Consulte el registro para obtener más detalles."
Please enable the seller vacation functionality first,"Por favor, activa primero la funcionalidad vendedor vacaciones"
Vacation Cron Executed Successfully.,Vacaciones Cron ejecutado con éxito.
"There were some errors executing the vacation cron, please check Log for more details.","Hubo algunos errores de ejecución del cron vacaciones, Consulte el registro para obtener más detalles."
View Shipment,Ver envío
Requested order details not Found.,detalles de la orden solicitado no encontrado.
We can\'t save the shipment right now.,Podemos \ 't guardar el envío en este momento.
Shipment Document Validation Error(s):\n,Envío de documento de error de validación (s): \ n
The shipment has been created.,El envío ha sido creado.
You created the shipping label.,Que creó la etiqueta de envío.
An error occurred while creating shipping label.,Se produjo un error al crear la etiqueta de envío.
Cannot save shipment.,No se puede guardar envío.
Please enter a comment.,"Por favor, introduzca un comentario."
Comment has been added for this shipment.,Ha sido añadido para este envío.
Cannot add new comment.,No se puede agregar un comentario.
You sent the shipment.,Que envió el envío.
Cannot send shipment information.,No se puede enviar la información de envío.
Please specify a carrier.,"Por favor, especifique un portador."
Please enter a tracking number.,"Por favor, introduzca un número de seguimiento."
Tracking number successfully updated into this shipment.,El número de seguimiento actualizado con éxito en este envío.
We can\'t initialize shipment for adding tracking number.,Podemos \ 't inicializar envío para añadir el número de seguimiento.
Cannot add tracking number.,No se puede agregar número de seguimiento.
Tracking number successfully deleted from this shipment.,El número de seguimiento eliminado con éxito de este envío.
We can\'t initialize shipment for delete tracking number.,Podemos \ 't inicializar el envío de número de seguimiento de eliminación.
We can\'t delete tracking number.,Podemos \ 't eliminar número de seguimiento.
We can\'t load track with retrieving identifier right now.,Podemos \ 't pista de carga con la recuperación de identificador en este momento.
Quanity updated successfully.,Quanity actualizado correctamente.
Low Stock,baja Cantidad
Configuration Saved Successfully.,Configuración guardado correctamente.
Seller's Products - Reviews,Productos del Vendedor - Críticas
Pending,Pendiente
Not Approved,No aprovado
Seller's Account-Orders,Cuenta-Pedidos del vendedor
Seller OrderView,vendedor OrderView
You sent the order email.,Que envió el correo electrónico orden.
We can\'t send the email order right now.,Podemos \ 't enviar el pedido por correo electrónico en este momento.
This order no longer exists.,Esta orden ya no existe.
There are no shipping documents related to this order.,No hay documentos de embarque relacionados con este fin.
Print Order,Orden de impresión
There are no invoice documents related to this order.,No hay documentos de facturación relacionados con este fin.
Seller List,Lista vendedor
Knowband,Knowband
Marketplace,Mercado
Email Template Updated successfully.,Plantilla de correo electrónico actualizado correctamente.
Best Selling Products,Productos más vendidos
 Seller(s) Disabled Successfully,Vendedor (s) deshabilitado correctamente
Invalid Request,Solicitud no válida
Status changed successfully,Estado cambiado con éxito
Activated,Activado
Deactivated,desactivado
Cannot update,No se puede actualizar
Cannot load object,No se puede cargar objetos
Seller Approved Successfully,Vendedor Aprobado con éxito
Email Templates,Plantillas de correo electrónico
Sellers Payout Request,Solicitud vendedores de pagos
Product Approval Request,Solicitud de aprobación del producto
Technical error occurred while canceling vacation.,Se produjo un error técnico durante la cancelación de vacaciones.
Seller Reviews,Comentarios del vendedor
%s by %s,% S por% s
The requested seller's review detail not found.,detalle opinión del vendedor solicitada no se encuentra.
Import/Export Feature Request List,/ Exportar lista de Pedido de funciones de importación
Settings saved successfully.,La configuración se guardó con éxito.
Seller Account Approval Request,Vendedor solicitud de aprobación de cuentas
Seller Vacation List,Vendedor Lista de vacaciones
Transaction detail successfully saved.,detalle de la transacción ha guardado correctamente.
Some error occured. Please try again.,Se ha producido algún error. Inténtalo de nuevo.
Total of %d record(s) have been updated.,Total de registro (s)% d han sido actualizados.
 Seller(s) Disapproved Successfully,Vendedor (s) Rechazado con éxito
Seller Product List,Lista de Productos vendedor
Review has been approved successfully.,Opinión ha sido aprobado con éxito.
Technical Error Occured - Not able to update.,Error técnico Ocurrido - No es capaz de actualizar.
Review has been disapproved successfully.,Opinión se ha rechazado con éxito.
Seller review has been deleted.,opinión vendedor ha sido eliminado.
Technical error occurred while processing category request.,Se produjo un error técnico al procesar solicitud categoría.
Seller account has not been approved yet. Please approve the seller account first.,"cuenta de vendedor no ha sido aprobado todavía. Por favor, aprobar la cuenta de vendedor en primer lugar."
 record(s) have been updated.,registro (s) han sido actualizados.
Product has been approved successfully.,Producto ha sido aprobado con éxito.
 Seller(s) Approved Successfully,Vendedor (s) Aprobado con éxito
Approval updated successfully,Aprobación actualizado correctamente
Seller Review Approval Request,Vendedor Solicitud de Aprobación de la opinión
PayPal Payout settings has been saved successfully.,Configuración de pago de PayPal se ha guardado correctamente.
Category Wise Commissions,Categoría Comisiones Wise
CRON Instructions,Instrucciones de CRON
Seller List with Import/Export Feature,Lista Vendedor con importación / exportación de funciones
Product Reviews,Evaluación de productos
Seller Disapproved Successfully,Rechazado vendedor éxito
Category Request List,Categoría lista de peticiones
Commissions,comisiones
Total of %d record(s) have been deleted.,Total de registro (s)% d haber sido eliminado.
 Seller(s) Enabled Successfully,Vendedor (s) permitido con éxito
Sellers Payout,vendedores de pagos
"Some of the products are not enabled, because either these products or their sellers are not approved/disabled.","Algunos de los productos que no están habilitados, ya sea porque estos productos o sus vendedores no están aprobados / desactivado."
Some of the processed products have no SKU value defined. Please fill it prior to performing operations on these products.,Algunos de los productos procesados ​​tienen ningún valor definido SKU. Por favor llenarlo antes de realizar operaciones sobre estos productos.
Payout request status has been updated successfully.,estado de la solicitud de pago se ha actualizado correctamente.
Invalid Request.,Solicitud no válida.
Seller Wise Commissions,Comisiones Wise vendedor
Seller Dashboard,Tablero de instrumentos del vendedor
Your request has been sent. Please wait for store response.,"Tu solicitud ha sido enviada. Por favor, espere a que la respuesta tienda."
Cannot send request,No se puede enviar la solicitud
Product Import/Export,Importación Producto / Exportar
Seller Profile,Perfil del vendedor
Seller Profile saved successfully.,Perfil del distribuidor guardado correctamente.
Not Available,No disponible
Your payout request has been submitted successfully.,Su solicitud de pago se ha enviado correctamente.
Please configure payout method in the seller profile menu.,"Por favor, configure el método de pago en el menú Perfil del distribuidor."
Seller's Account - Payout Requests,Las solicitudes de pagos - cuenta del vendedor
Error Occured,Ocurrió un error
Thank you for rating the Seller.,Gracias por su voto con el vendedor.
Posting review for this seller is not allowed.,No se permite la revisión de contabilización para este vendedor.
Seller Account - My Reviews,Cuenta de vendedor - Mis comentarios
"You can't register yourself as seller because your registration request limit has been over. To register, please contact to support.","No se puede registrar a sí mismo como vendedor, porque su límite de solicitud de registro ha sido terminado. Para registrarse, por favor, póngase en contacto para apoyar."
Seller's Account - Earnings,Cuenta del vendedor - Ganancias
Seller's Account - Transactions History,Transacciones Historia - Cuenta del vendedor
File Path is Missing,Ruta del archivo es que falta
Unknown file,de archivo desconocido
General worksheet is missing.,hoja de trabajo en general no se encuentra.
Column title row is missing from general worksheet.,fila de título de columna no se encuentra en la hoja de trabajo general.
Column '%s' is missing from general worksheet.,La columna '% s' no se encuentra en la hoja de trabajo general.
File is empty.,Archivo está vacío.
Error in processing '%s' sku before deleting.,Error en el procesamiento de '% s' SKU antes de eliminar.
Listed products are not deleted:,productos enumerados no se eliminan:
"Upload your file and try again. To speed up delete process, please remove all products that has been deleted.","Cargar el archivo y vuelva a intentarlo. Para acelerar el proceso de eliminación, por favor, elimine todos los productos que han sido eliminados."
Your products has been deleted. System will redirect you on product list automatically in 5 secs.,Sus productos se han eliminado. Sistema le redirigirá automáticamente a la lista de productos en 5 seg.
Import action is Missing,acción de importación es que falta
Meta Information worksheet is missing,Meta hoja de información no se encuentra
File must not exceed ,El archivo no debe exceder
This sku does not exist,Este SKU no existe
Product of this SKU is not yours.,Producto de este Código no es el suyo.
This row has error,Esta fila tiene un error
Meta Information Sheet is Missing,Hoja de Información meta es que falta
Error in processing data of '%s' sku.,Error en los datos de procesamiento de '% s' SKU.
Listed products are not saved:,productos enumerados no se guardan:
"Upload your file and try again. To speed up process, please remove all other product data that has been saved successfully.","Cargar el archivo y vuelva a intentarlo. Para acelerar el proceso, por favor, elimine todos los demás datos del producto que se ha guardado con éxito."
Your products has been uploaded. System will redirect you on product list automatically in 5 secs.,Sus productos se han subido. Sistema le redirigirá automáticamente a la lista de productos en 5 seg.
Error while processing rows in uploaded file.,Error al procesar filas en el archivo subido.
Error: %s,Error:% s
Product Type is missing from Meta Sheet Worksheet,Tipo de producto no se encuentra en la hoja de trabajo Hoja de Meta
Product Type is invalid in Meta Sheet Worksheet,Tipo de producto no es válida en la hoja de trabajo Hoja de Meta
Attribute set id is missing from Meta Sheet Worksheet,Identificación del conjunto de atributos no se encuentra en la hoja de trabajo Hoja de Meta
Attribute set id is not valid in Meta Sheet Worksheet,Identificación del conjunto de atributos no es válida en la hoja de trabajo Hoja de Meta
This SKU is already used by other product of you or other seller.,Este SKU ya es utilizado por otro producto de usted o de otro vendedor.
This SKU is used by other seller or store.,Este Código es utilizado por otro vendedor o tienda.
This value is required,Este valor es necesario
Invalid Value. Only date format value is accepted.,Valor no válido. Se adopta el valor formato de fecha solamente.
Invalid Value. Only Price type value accepted,Valor no válido. Sólo el valor de tipo de precios aceptados
Invalid Value. Only positive number type value accepted,Valor no válido. Sólo número positivo valor de tipo aceptado
Out of range value. Please see possible value for this field.,"Valor fuera de rango. Por favor, véase el posible valor para este campo."
Some of the values are not exist.,Algunos de los valores no existen.
Your request has been sent to the admin for approval.,Su solicitud ha sido enviada a la administración para su aprobación.
Seller's Account - Request a New Category,Cuenta del vendedor - Solicitar una nueva categoría
Attribute set is missing,conjunto de atributos no se encuentra
Attribute set cannot load,conjunto de atributos no puede cargar
1. This worksheet is required and must be included in your import file,1. Esta hoja de trabajo es obligatorio y debe ser incluido en el archivo de importación
2. Do not change worksheet name as well as its content.,"2. No cambie el nombre de hoja de cálculo, así como su contenido."
3. Any change in this worksheet format will not allow system to import your data into system.,3. Cualquier cambio en este formato de hoja de cálculo no permitirá que el sistema para importar sus datos en el sistema.
4. We recommend you to copy this worksheet in your import file with same worksheet name.,4. Recomendamos que copie esta hoja de trabajo en el archivo de importación con el mismo nombre de la hoja.
1. This worksheet contains possible values of some field.,1. Esta hoja contiene valores posibles de algún campo.
2. Please fill the related fields only from these possible values.,2. Rellene los campos relacionados sólo de estos valores posibles.
3. If possible values for any field are not given then you can fill it with any text value.,"3. Si no se dan valores posibles para cualquier campo, entonces se puede llenar con cualquier valor de texto."
Seller's Products,Los productos del vendedor
The product has been saved.,El producto ha sido guardado.
This window will be closed automatically within %s secs.,Esta ventana se cerrará automáticamente desde hace% s segundos.
Product has been saved successfully.,Producto ha sido guardado con éxito.
The product has been duplicated successfully.,El producto se ha duplicado con éxito.
Product has been created successfully.,El producto ha sido creado con éxito.
Please wait for admin approval.,"Por favor, espere a que la aprobación del administrador."
"Adding of new product limit has been over as your account is not approved or waiting for approval. To add more products, your account needs to be approved.","Adición de un nuevo producto límite ha sido más que su cuenta no está aprobado o en espera de aprobación. Para añadir más productos, por su cuenta debe ser aprobado."
You duplicated the product.,Ha duplicado el producto.
Seller's Product,Producto del vendedor
This SKU already exist.,Este SKU ya existe.
Cancel Vacation,Cancelar vacaciones
Add New Vacation,Añadir Nuevo vacaciones
Vacation Halted,Detenido vacaciones
Created Date,Fecha de creación
This vacation is already canceled,Estas vacaciones ya se cancela
Visibility,Visibilidad
click to edit product,clic para editar el producto
click to update quantity,haga clic para actualizar la cantidad
Update Quantity,Cantidad de actualización
Order No.,N º de pedido.
From Date,Partir de la fecha
To Date,Hasta la fecha
click to print order,Haga clic para imprimir fin
Shipping & Handling,Envío y dirección
Discount (%1),Descuento (% 1)
Discount,Descuento
Grand Total,Gran total
Grand Total to be Charged,Gran total que se cargará
Custom Value,Valor personalizado
Order # %1,La orden # 1%
Comment History,comentario Registro
Shipment History,Historial de envíos
Credit Memo History,Historia nota de crédito
Subtotal (Excl.Tax),Subtotal (Excl.Tax)
Subtotal (Incl.Tax),Subtotal (Incl.Tax)
Shipping & Handling (Excl.Tax),Envío y dirección (Excl.Tax)
Shipping & Handling (Incl.Tax),Envío y dirección (Incl.Tax)
Grand Total (Excl.Tax),Gran Total (Excl.Tax)
Grand Total (Incl.Tax),Gran Total (Incl.Tax)
Email,Email
Shipping Charges,Gastos de envío
Track this shipment,Realizar un seguimiento de este envío
Track Order,Orden de pista
Shipping Method,Método de envío
Shipping not Required,Envío No requerido
Payment Method,Método de pago
Grand Total (Excl. Shipping),Gran Total (excl. Envío)
Discount (%s),Descuento (% s)
Total Refunded,total reembolsado
Total Due,Debido total
Shipping & Handling (Excl. Tax),Envío y dirección (excl. Impuestos)
Shipping & Handling (Incl. Tax),Envío y dirección (IVA incl.)
Print Order # %1,Orden de Impresión # 1%
Minimum %d character requried,Mín% d caracteres requried
Save Template,Guardar plantilla
Show Report,Mostrar reporte
Manage Seller Account,Administrar cuenta del vendedor
Add Subcategory,Añadir Subcategoría
Add Root Category,Añadir Raíz de la categoría
Save Settings,Guardar ajustes
Seller Payout Request,Solicitud de pago al vendedor
ID,CARNÉ DE IDENTIDAD
Transation Date,Fecha transation
Telephone,Teléfono
Commission (in %),Comisión (en%)
Your Earnings,sus ganancias
Category wise Commissions,Categoría Comisiones sabios
Total Commission,total Comisión
Transaction History,Historial de transacciones
Seller wise Commissions,Comisiones sabios vendedor
Seller Earning,Ganancia vendedor
Amount Transfer,Transferencia monto
Transaction Action,Acción transacción
Sellers Payout (,Vendedores de pago (
Seller Order List,Vendedor lista de pedidos
Purchased From (Store),Adquirido en (tienda)
Purchased On,Comprado en
Actions,Comportamiento
Template Description,Descripción plantilla
Template Type,Tipo de plantilla
Date Added,Fecha Agregada
Date Updated,Fecha actualizada
Seller Best Selling Product List,Lista Los más vendidos Producto vendedor
Interval,Intervalo
Order Quantity,ordene la cantidad
Product Price,Precio del producto
Seller Account Approval Request List,Lista solicitud de aprobación de cuenta del vendedor
Approved Status,Etapa aprobado
Added Date,Fecha añadido
Approve,Aprobar
Account Status,estado de la cuenta
Seller Status,Estado del vendedor
Seller Since,Desde este vendedor
Posted On,Publicado en
Request Date,Fecha de solicitud
Vacation Active,vacaciones activas
Seller Review Approval List,Lista de revisión Aprobación vendedor
Seller Approval List,Lista Aprobación vendedor
Seller Product Reviews,Comentarios producto del vendedor
Created On,Creado en
Nickname,Apodo
Visible In,En visibles
Type,Tipo
Product SKU,Referencia del artículo
Edit,Editar
Seller Category Request List,Vendedor Categoría lista de peticiones
Seller Email,vendedor de correo electrónico
View,Ver
Disapprove,Desaprobar
Make New,Hacer nuevo
Edit Template,Editar plantilla
Products,productos
Administrator,Administrador
Guest,Huésped
Seller Bulkimport Feature List,Lista de funciones vendedor Bulkimport
Last Update,Última actualización
Feature Status,de función de Estado
Seller Bulkimport Feature Request List,Vendedor Bulkimport Lista de funciones Solicitud
Seller Comment,vendedor comentario
Your Comment,Tu comentario
Request Status,Estado de la solicitud
Activate Feature,active la función
Read More,Lee mas
click to view review,haga clic para ver opinión
Posted on: %s by %s,Publicado en:% s por% s
Home,Casa
Home Page,Página de inicio
click to view product,haga clic para ver el producto
Your seller account is currently under process and not yet approved. You only have a limited access to the seller account currently.,Su cuenta de vendedor está actualmente en proceso y aún no aprobado. Sólo tiene un acceso limitado a la cuenta de vendedor actualmente.
Your seller account has been disapproved. You only have a limited access to the seller account currently. To send request again ,Su cuenta de vendedor se ha rechazado. Sólo tiene un acceso limitado a la cuenta de vendedor actualmente. Para enviar solicitud de nuevo
Click Here,Haga clic aquí
Product Catalog,Catalogo de producto
Product Feedback,Comentarios sobre el producto
Earnings,Ganancias
Transactions,Actas
New Category Request,Nueva categoría Solicitud
My Vacations,Mis vacaciones
Requested Date,Fecha solicitada
Request On,solicitud en
Date,Fecha
Transaction Date,Fecha de Transacción
Amount of %s debited from your earning on %s,Cantidad de% s debitado de su ganancia en% s
Amount of %s credited into your account on %s,Cantidad de% s acreditado en su cuenta en% s
Report Format,Formato de informe
Your file is valid. Please click 'Delete Products' button to delete your products,"Su archivo es válido. Por favor, haga clic en 'Eliminar los productos' botón para borrar sus productos"
Your file is valid. Please click 'Import Products' button to upload your products,"Su archivo es válido. Por favor, haga clic en el botón 'Importar productos' para cargar sus productos"
Delete Products,eliminar los productos
"Adding of new product limit has been over as your account is not approved or waiting for approval. To add more products, your account need to be approved.","Adición de un nuevo producto límite ha sido más que su cuenta no está aprobado o en espera de aprobación. Para añadir más productos, por su cuenta necesita ser aprobado."
Use Default Value,Utilizar valor predeterminado
Seller Account,cuenta de vendedor
General Settings,Configuración general
Seller List,Lista vendedor
Seller Account Approval Request,Vendedor solicitud de aprobación de cuentas
Seller Product List,Lista de Productos vendedor
Product Approval Request,Solicitud de aprobación del producto
Product Reviews,Evaluación de productos
Seller Reviews,Comentarios del vendedor
Seller Review Approval Request,Vendedor Solicitud de Aprobación de la opinión
Category Request List,Categoría lista de peticiones
Seller Vacation List,Vendedor Lista de vacaciones
Reports - Best Selling Products,Informes - Los mejores productos de venta
Email Templates,Plantillas de correo electrónico
CRON Instructions,Instrucciones de CRON
Bulk Import/Export,Importación masiva / Exportar
Seller With Feature,Vendedor con Feature
Feature Activation Request,Pedido de funciones de activación
Transactions and Earnings,Las transacciones y ganancias
Commissions,comisiones
Category Wise Commissions,Categoría Comisiones Wise
Seller Wise Commissions,Comisiones Wise vendedor
Sellers Payout List,Lista de los vendedores de pagos
Sellers Payout Request,Solicitud vendedores de pagos
PayPal Payout Settings,Configuración de pago de PayPal
Best Selling Products,Productos más vendidos
Seller with Import/Export Feature,Vendedor con importación / exportación de funciones
Import/Export Feature Activation Request List,/ Exportar Lista de funciones de solicitud de activación de importación
Category Wise Commission,Categoría Comisión Wise
Category Request List,Categoría lista de peticiones
Edit Email Template,Editar Plantilla de correo electrónico
Email Templates,Plantillas de correo electrónico
Seller Order List,Vendedor lista de pedidos
PayPal Payout Settings,Configuración de pago de PayPal
Product Approval Request,Solicitud de aprobación del producto
All Seller's Products - Reviews,Productos de todo el vendedor - Críticas
Seller Account Approval Request,Vendedor solicitud de aprobación de cuentas
Seller Wise Commission,Vendedor Comisión Wise
Seller List,Lista vendedor
Seller Product List,Lista de Productos vendedor
Seller Review Approval Request,Vendedor Solicitud de Aprobación de la opinión
All Seller's Reviews,Los comentarios de todo el vendedor
Seller Vacation List,Vendedor Lista de vacaciones
Commissions,comisiones
Sellers Payout,vendedores de pagos
Sellers Payout Request,Solicitud vendedores de pagos
View Sellers,Ver vendedores
Start date or end date can not be same,Fecha de inicio o de fin no puede ser el mismo
