The product status will be 'Disabled' until it is approved from admin.,"Статус продукта будет «Выключен», пока он не будет утвержден от администратора."
The seller has already added more products. Please either increase the limit or save it as it is.,"Продавец уже добавил больше продуктов. Пожалуйста, либо увеличить лимит или сохранить его как есть."
Reason,причина
Required field,Обязательное поле
Submit,Отправить
Why do you want to do this?,почему ты хочешь сделать это?
Continue,Продолжить
Something went wrong. Please try again.,"Что-то пошло не так. Пожалуйста, попробуйте еще раз."
Vacation Interval: ,Отпуск Интервал:
Is Active: ,Активна:
Vacation Halt Status: ,Отпуск Halt Статус:
Comment: ,Комментарий:
Reason for canceling vacation: ,Причина отмены отпуска:
Vacation Detail,отпуск Деталь
Your comment to cancel this vacation,Ваш комментарий отменить этот отпуск
Register as Seller,Регистрация в качестве продавца
Yes,да
No,нет
Marketplace CRON Instructions,Торговая CRON Инструкции
Vacation CRON,отпуск CRON
Disable the products during the seller's vacation period.,Отключить продукты во время отпуска продавца.
Low Stock Notification CRON,Низкий сток Уведомление CRON
Send the notification to the sellers about their low stock products.,Отправить уведомление продавцов о своих низких биржевых продуктах.
Cron Instructions,Cron Инструкции
Add the Cron Jobs to your store via control panel/putty. Find below the Instruction to add the Cron Jobs.,"Добавьте Работу Cron в магазин через панель управления / замазку. Найти ниже инструкции, чтобы добавить Cron Jobs."
URLs to Add to Cron via Control Panel,"URL, чтобы добавить в Cron через панель управления"
1. Vacation CRON,1. Отпуск CRON
2. Low Stock Notification CRON,2. Низкая Stock Notification CRON
Cron setup via SSH,Настройка Крон с помощью SSH
Choose Store Categories,Выбрать магазин Категории
Collapse All,Свернуть все
Expand All,Расширить все
This operation can take a long time,Эта операция может занять много времени
Please confirm site switching. All data that hasn\'t been saved will be lost.,"Пожалуйста, подтвердите переключение сайта. Все данные, которые hasn \ 'т были сохранены, будут потеряны."
Warning message,Предупреждающее сообщение
Field cannot be empty.,Поле не может быть пустым.
You can enter only numbers.,Можно ввести только цифры.
Number should be greater than 0.,Количество должно быть больше 0.
Field cannot be greater than {#} characters.,"Поле не может быть больше, чем {#} символов."
Field cannot be less than {#} character(s).,"Поле не может быть меньше, чем {#} символ (ы)."
Please enter Email.,"Пожалуйста, введите e-mail."
Please enter a valid Email.,"Введите, пожалуйста, действительный адрес электронной почты."
Invalid date format.,Неверный формат даты.
Number is not in the valid range. It should be between {#} and {##},Номер не в допустимом диапазоне. Оно должно быть между {#} и {##}
Field should be numeric.,Поле должно быть числовым.
Field should be positive.,Поле должно быть положительным.
Field can have only upto two decimal values.,Поле может иметь только ДО двух десятичных значений.
Email cannot be greater than {#} characters.,"Email не может быть больше, чем {#} символов."
Zip should not have special characters.,Zip не должен иметь специальные символы.
Percentage should be in number.,Процент должен быть числом.
Percentage should be between 0 and 100.,Процент должен быть в пределах от 0 до 100.
Size cannot be greater than {#} characters.,"Размер не может быть больше, чем {#} символов."
Color could not be greater than {#} characters.,"Цвет не может быть больше, чем {#} символов."
Color is not valid.,Цвет не является действительным.
Special characters are not allowed.,Спецсимволы не допустимы.
Script tags are not allowed.,теги сценария не допускаются.
Style tags are not allowed.,теги Стиль не допускаются.
Iframe tags are not allowed.,Iframe-теги не допускаются.
Uploaded file is not an image.,Загруженный файл не является изображением.
Uploaded file size must be less than {#}.,"Загруженный размер файла должен быть меньше, чем {#}."
Field should not contain HTML tags.,Поле не должно содержать HTML-тегов.
You can enter only positive numbers.,Вы можете ввести только положительные числа.
Are you sure?,Уверены ли вы?
Comment,Комментарий
Are you sure to update feature status of this seller?,"Вы уверены, чтобы обновить статус функции этого продавца?"
Do you have any comment?,Есть ли у вас какие-либо комментарии?
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","Для точной отчетности, обязательно обновить статистику продолжительности жизни при смене часового пояса."
To refresh last day's,Чтобы обновить последний день-х
statistics,статистика
click,щелчок
here,Вот
Filter,Фильтр
Period,период
Day,День
Month,Месяц
Year,Год
From,От
Select Date,Выбор даты
To,к
Choose Category,Выберите категорию
All Categories,все категории
Choose a Seller,Выбери Продавец
All Sellers,Все продавцы
NA,Не Доступно
PayPal Payout Settings,Настройки выплат PayPal
Active,активный
Enable or Disable Paypal Payment Method.,Включение или отключение Paypal Метод компенсации.
Client ID,ID клиента
Client Secret,Клиент Secret
Paypal Mode,Режим Paypal
Sandbox,песочница
Live,Жить
Paypal Email Subject,Paypal Email Тема
Paypal Currency ,Paypal Валюта
Select the default currency set in Paypal Account.,Выберите набор валюты по умолчанию в Paypal счет.
Are You Sure you want to reset the settings?,"Вы уверены, что хотите сбросить настройки?"
Edit Email Template,Редактирование шаблона Email
About Template,О шаблоне
Template Subject,Шаблон Тема
Email Content,Email Содержание
Template Content,Шаблон содержания
Please do not edit or remove any template variable.,"Пожалуйста, не изменить или удалить любой переменный шаблон."
Example,пример
Seller Account Settings,Настройки аккаунта продавца
Default Commission,Комиссия по умолчанию
Please enter a number between 0 and 100 only and in a proper format.,"Пожалуйста, введите число от 0 до 100 только и в нужном формате."
Use Global,Глобальное
New Product Limit,Новый множительных
Limit the sellers to add new products without account approval.,"Ограничить продавец, чтобы добавить новые продукты без разрешения счета."
If left blank than product limit will be assumed 0.,"Если оставить пустым, чем предел продукта будет предполагаться 0."
Categories Allowed,Категории животных
If no category is selected that will mean that all the categories are allowed.,"Если не выбрана ни одна категория, которая будет означать, что все категории допускаются."
Product Approval Required,Требуемое утверждение продукта
Enable,включить
Disable,запрещать
Enable Seller Review,Включить отзыв о продавце
Required Seller Review Approval,Требуется разрешение на отзыв о продавце
Email to Seller on Order Place,Email Продавца на заказ Месте
Please enter a valid number in this field.,"Пожалуйста, введите действительный номер в этой области."
Payout Transaction Request,Запрос Payout сделки
Required Field,Обязательное поле
Invalid Value,Неверное значение
"Invalid Value, please enter a number greater than zero","Недопустимое значение, пожалуйста, введите число больше нуля"
Minimum 30 character required,требуются минимальные 30 символов
General Settings,общие настройки
Enable Marketplace,Включение Marketplace
Toggle to enable or disable extension,"Переключить, чтобы включить или отключить расширение"
Default Commission (%),По умолчанию комиссия (%)
Set default commission in percentage for each product.,Установить комиссию по умолчанию в процентах для каждого продукта.
Choose the categories allowed for the sellers. If no category is selected that will mean that all the categories are allowed.,"Выберите категории, разрешенные для продавцов. Если не выбрана ни одна категория, которая будет означать, что все категории допускаются."
Register as Seller Field,Регистрация в качестве продавца Field
Enable to add 'Register as Seller' field while registering.,Включить добавление «Регистрация в качестве продавца» поле при регистрации.
Enable Bulk Import/Export,Включить Bulk Импорт / Экспорт
"If disable, no seller will be able to use bulk import/export feature.","Если отключить, не продавец не будет иметь возможность использовать объемную функцию импорта / экспорта."
If enable an email will be sent to seller on order for his product.,Если включить письмо будет отправлено продавцу на заказ для своего продукта.
Enable Vacation Mode,Включить режим отдыха
"If disable, no seller will be able to use vacation feature.","Если отключить, не продавец не будет иметь возможность использовать функцию отпуска."
Show Seller Info on Product Page,Показать Информация о продавце на странице продукта
Enable/Disable to show/hide seller info on product page.,"Включение / выключение, чтобы показать / скрыть информацию продавца на странице продукта."
Enable or Disable Approval of product for the sellers.,Включение или отключение утверждение продукта для продавцов.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,ограничения по умолчанию для продавцов добавления новых продуктов до утверждения счета. Бланк будет рассматриваться как 0.
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,Включить или отключить функцию продавца обзора. Эта функция позволяет клиентам добавить отзыв для продавцов.
Seller Review Approval Required,Требуемое утверждение отзыв о продавце
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,"Включение или отключение утверждения для продавца обзора. После того, как обзор будет одобрен, то только он будет виден клиентам."
Enable Seller List,Включить Продавец списка
Show or Hide Sellers List from customers.,Показать или скрыть список Продавца от клиентов.
Enable Search Box,Включить окно поиска
Enable or Disbale search box to search seller on seller listing page.,Включить или окно поиска Disbale искать продавца на продавца листинга странице.
Low Stock Configuration,Низкая настройка изображения
Enable Low Stock Notification,Включить уведомление о подсадке Stock
Enable or Disable Low Stock Notification feature.,Включение или отключение функции Low Stock Notification.
Low Inventory Limit,Нижний предел Inventory
Enter the limit below that the products are considered low stock.,"Введите предел ниже, что продукты считаются низкими акциями."
When to Notify,Когда Notify
Choose when to notify the seller regarding the critical inventories.,"Выберите, когда известить продавца о критических запасов."
Cron Job,Cron Job
On Order Place,На заказ Место
Send Notifications From,Отправить уведомление от
Choose the email from which you want to send the notifications.,"Выберите письмо, из которого вы хотите отправить уведомление."
Seller Name,Продавец Имя
Select,Выбрать
Transaction ID,номер транзакции
Transaction Type,Тип операции
Amount,Количество
Send Email to Seller,Отправить сообщение продавцу
"Invalid Value, please enter a number greater then zero","Недопустимое значение, пожалуйста, введите число больше нуля"
Add New Transaction,Добавить новую транзакцию
Posted On: ,Опубликовано:
Customer Rating: ,Оценка покупателей:
Review: ,Обзор:
Reason for Disapproval: ,Причина неодобрения:
Seller Review Detail,Подробный обзор продавца
Provide Your Reason,Указать причину
We can\'t find products matching the selection.,"Мы можем \ 'т найти продукты, соответствующие выбор."
View Details,Посмотреть детали
In stock,В наличии
Out of stock,Нет на складе
Learn More,Учить больше
My Sales Dashboard,Мой продаж Dashboard
Total Revenue,Общий доход
Total Orders,Всего заказов
Total Products Sold,Всего товаров продано
Last 7 Days,За последние 7 дней
Sales Comparisons,Сравнения продаж
Orders,заказы
Revenue,доходов
Products Sold,реализованная продукция
Discounts,Скидки
Balance Amount Variations,Баланс Сумма Изменения
Today,сегодня
Yesterday,Вчера
This Week,На этой неделе
Last Week,Прошлая неделя
This Month,Этот месяц
Last Month,Прошлый месяц
This Year,В этом году
Last Year,Прошлый год
Last 10 Orders,Последние 10 заказов
View All Orders,Все заказы
Order Number,Порядковый номер
Order Date,Дата заказа
Customer Name,имя покупателя
Customer Email,Клиент электронной почты
Qty,Кол-во
Status,Статус
Order Total,Весь заказ
click to view order,нажмите для просмотра заказа
No Orders Placed Yet,"Заказы не размещались,"
Seller Products,Продавец товары
Filter Products,Фильтрующие продукты
Category,категория
Sort By,Сортировать по
Name,название
SKU,SKU
Price(low to high),Цена (от низкого до высокого)
Price(high to low),Цена (от высокой к низкой)
Products Feedback,Продукция Обратная связь
Filter Your Search,Фильтр поиска
Search,Поиск
Reset,Сброс
No Data,Нет данных
Posted on,опубликовано
by,от
Rating,Рейтинг
Summary,Резюме
Review,Обзор
My Products Catalog,Мой Продукция каталог
New Product,Новый продукт
Choose,выберите
Please select atleast one item from list.,Выберите по крайней мере один элемент из списка.
Select Attribute Set for New Product,Выберите набор атрибутов для нового продукта
Attribute Set,Атрибут Set
Product Type,Тип продукта
Choose Bulk Action,Выберите Bulk Action
Delete,удалять
Status Update,Обновление статуса
Close,близко
Save,Сохранить
Save & Continue,Сохранить и продолжить
Duplicate,дублировать
Cancel,отменить
%d characters remaining.,% D Осталось символов.
Please fill required fields with valid information.,"Пожалуйста, заполните необходимые поля с действительной информацией."
Special price should be less than actual price,Специальная цена должна быть меньше фактической цены
Past date not allowed,Прошлые даты не допускается
Quick simple product creation,Быстрое простое создание продукта
Create,Создайте
Prices,Цены
Meta Information,Мета информация
General Information,Основная информация
Allows your product's visibility on search or catalog page.,Позволяет видимость вашего продукта на поиск или странице каталога.
Maximum %d characters allowed.,Максимальное количество символов% D допускается.
Date of product from which this product will be marked as new.,"Дата продукта, из которого этот продукт будет отмечен как новый."
Date of product until which this product will be marked as new.,"Дата продукта, до которого этот продукт не будет помечен как новые."
Category Mapping,Mapping Категория
Associated Products,Сопутствующие товары
Create Simple Product,Создание простого продукта
Quick Create,Быстрое создание
Id,Я бы
Sku,Sku
Product Name,наименование товара
Stock Status,Состояние штока
Select Attribute,Выбор атрибутов
Attribute,атрибут
Price,Цена
Default Qty,По умолчанию Кол-во
Samples,образцы
Title,заглавие
File,файл
Sort Order,Порядок сортировки
Add New Row,Добавить строку
Links,связи
Links can be purchased separately,Ссылки можно приобрести отдельно
Max. Downloads,Максимум. Загрузки
Shareable,Разделяется
Sample,Образец
Unlimited,неограниченный
Url,Веб-сайт
Inventory,инвентарь
Quantity,Количество
Manage Stock,Управление шток
"On enabling, stock will be managed automatically. For manual stock, select disable","На что позволяет, акция будет осуществляться автоматически. Для ручного запаса, выберите отключить"
Qty Uses Decimal,Кол-во Использование -десятичная
Stock Availability,наличие запасов
Shipment,отгрузка
Ship Bundle Items,Корабль Bundle товары
Separately,По отдельности
Together,Все вместе
Bundle Items Options,Bundle Items Опции
Add New Option,Добавить вариант
Default Title,По умолчанию Название
Delete Option,Удалить вариант
Input Type,Тип ввода
Is Required,Необходимо
Position,Позиция
Add Selection,Добавить Selection
Price Type,Цена Тип
User Defined Qty,User Defined Кол
Default,По умолчанию
Qty to Add,Кол-во для добавления
Add Selected Product(s) to Option,Добавить выбранный продукт (ы) с опцией
Images,Изображений
Image,Образ
Label,этикетка
Remove,Удалить
File is not supported,Файл не поддерживается
Upload New Image,Загрузить новое изображение
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png,, GIF"
No Image uploaded for this product,Нет изображения загружено для этого продукта
Browse,Просматривать
Related Products,сопутствующие товары
This attribute set does not have attributes which we can use for configurable product,"Этот набор атрибутов не имеет атрибутов, которые мы можем использовать для настраиваемого продукта"
Please select one or more attributes.,"Пожалуйста, выберите один или несколько атрибутов."
Sold By,Продан
Total %d review(s),Всего% d обзор (ы)
View Reviews,Посмотреть рецензии
Write Review,Написать отзыв
File Size Exceeding the Limit.,Размер файла Превышение лимита.
Max Upload Size: 200 KB,Макс Загрузить Размер: 200 Кб
Max Upload Size: 500 KB,Макс Загрузить Размер: 500 Кб
This key already assigned to another seller. Please fill another.,"Этот ключ уже назначен другой продавец. Заполните, пожалуйста, другой."
My Seller Profile,Мой Профиль Продавца
View Collection,Просмотр коллекции
View Profile,Просмотреть профиль
General,генеральный
Shop Title,магазин Название
Contact Number,Контактный номер
(Image Size: 150 X 150),(Размер изображения: 150 X 150)
Shop Logo,магазин Логотип
(Image Size: 1180 X 250),(Размер изображения: 1180 X 250)
Shop Banner,магазин Баннер
Shop Address 1,Магазин Адрес 1
Shop Address 2,Магазин Адрес 2
City,город
Pincode,Пин-код
State,государственный
Country,Страна
Description,Описание
Please provide link of your facebook page,"Пожалуйста, предоставьте ссылку на страницу facebook"
Facebook Link (optional),Facebook Ссылка (необязательно)
For example:,Например:
or,или же
Please provide link of your google plus profile,"Пожалуйста, предоставьте ссылку на ваш Google Plus профиля"
Google Plus Link (optional),Google Plus Link (опционально)
Please provide link of your twitter profile,"Пожалуйста, предоставьте ссылку на свой профиль твиттере"
Twitter Link (optional),Twitter Ссылка (необязательно)
Meta Keywords,Мета ключевые слова
Meta Description,Meta Description
Example: my-selling-store,Пример: мой продаваемый-магазин
Page Url Key,URL страницы Key
Policy,политика
Return Policy,Политика возврата
Shipping Policy,Доставка
Payout,выплата
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Администратор будет использовать информацию о Payout произвести оплату. Только одна платежная информация может быть сохранена на некоторое время.
Select Payment Method,Выберите метод оплаты
Seller,продавец
Register As Seller,Регистрация в качестве продавца
My Reviews,Мои отзывы
Customer Review,Отзыв клиента
Disapproval Reason,Причина отклонения
Start Date,Дата начала
End Date,Дата окончания
Your comment to this vacation,Ваш комментарий к этим отпускам
Invalid format. Use: MM/dd/YYYY,Недопустимый формат. Использование: MM / DD / YYYY
End date should be greater than start date,Дата окончания должна быть больше даты начала
End date should be future date,Дата окончания должна быть будущая дата
My Vacations History,Мои каникулы История
Set New Vacation,Установить Новый отпуск
Vacation Interval,Интервал отдыха
Is Active,активна
Vacation Halt Status,Отпуск Halt Статус
Reason for canceling vacation,Причина отмены отпусков
click to view product details,"нажмите, чтобы просмотреть сведения о продукте"
Sorry! No Product(s) Found.,Сожалею! Нет Продукт (ы) Found.
Please select a category for your request.,"Пожалуйста, выберите категорию для запроса."
Please provide reason for your request.,Укажите причину вашего запроса.
Request a New Category,Запросить новую категорию
Choose a Category,Выберите категорию
Select Category,выбрать категорию
Maximum 500 characters allowed.,Максимум 500 символов допускается.
Submit Category Request Form,Добавить категорию Форма запроса
No categories are available for request.,Категории не доступны для запроса.
Payout Request,Выплачено Запрос
New Payout Request,Новый запрос Payout
Request Reason,Запрос Reason
Submit Payout Request Form,Отправить Payout Форма запроса
Payout Details,Подробнее о выплатах
Requested On,Запрашиваемые на
Your Comment For Request,Ваш комментарий для запроса
Only 200 characters allowed,Только 200 символов разрешено
"Only (xls, xlsx) formats are allowed","Только (XLS, XLSX) форматы разрешены"
Toggle navigation,Переключение навигации
My Account,Мой аккаунт
Logout,Выйти
Account Warning!,Счет Внимание!
Back To Site,Вернуться на сайт
Category Request Details,Категория Запросить информацию
Category Name,Категория Название
Your request is in pending. Please wait for store response.,"Ваш запрос находится в стадии рассмотрения. Пожалуйста, подождите магазин ответ."
This feature is not active into your account.,Эта функция не активна в вашем аккаунте.
To request this feature,Чтобы получить эту функцию
Click,Нажмите
Here,Вот
Request To Activate Import/Export Feature,Запрос на активацию Импорт / Экспорт Feature
Comment ,Комментарий
Required Field. Maximum 200 characters allowed.,Обязательное поле. Максимум 200 символов допускается.
Click to send request,"Нажмите, чтобы отправить запрос"
Your file has some errors. Please import file after resolving errors.,Файл имеет некоторые ошибки. Импортируйте файл после устранения ошибок.
Click to download your file with errors,"Нажмите, чтобы загрузить файл с ошибками"
Download File with Errors,Скачать файл с ошибками
Go Back,Вернитесь
Please do not go back or refresh page while uploading your products.,"Пожалуйста, не вернуться назад или обновить страницу во время загрузки ваших продуктов."
It may causes errors in your catalog.,Это может приводит к ошибкам в вашем каталоге.
Download Template,Скачать шаблон
Select Product Type,Выберите тип продукта
Product Attribute Set,Атрибут набора продуктов
Select Attribute Set,Выберите набор атрибутов
Download Template File,Скачать файл шаблона
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,"Пожалуйста, убедитесь, что столбцы в файле должны быть согласованы с шаблоном файлом, созданным для Вас на основе выбранного атрибута."
Import Products,Импорт продуктов
Import Action,Импорт действий
Select Action,Выберите действие
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.","Действие будет осуществляться только на основе СКА продукции. Без SKU, продукт не будет рассматривать для каких-либо действий."
Upload File,Загрузить файл
"Only (xls, xlsx) file will be accepted","Только (XLS, XLSX) файл будет принят"
File must not exceed %s MB,Файл не должен превышать% S МБ
Browse File,Просмотр файлов
Validate File,Проверка файла
File must no exceed %s MB,Файл должен не превышать% S МБ
Import/Export Instructions,Импорт / экспорт Инструкции
Import,Импортировать
Export,экспорт
Import Instructions,Импорт Инструкции
"Download Template as per your product type. At a time, only 1 type of products can be import.","Скачать шаблон в соответствии с типом продукта. В то время, только один вид продукции может быть импорт."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Если импортировать более 1 вид продукции из одного файла, то система будет не в состоянии или повлиять на ваш каталог."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,"Каждый шаблон будет иметь «% S» рабочего листа. Файл импорта должен иметь эту таблицу, как это. Пожалуйста, ничего в его содержание не меняется."
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,Каждый шаблон будет иметь «% S» рабочего листа. Просьба предоставить данные о продукте из возможных значений соответствующего поля. Если поле имеет возможные значения.
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Только «XLS, XLSX» файл, имеющий размер меньше, чем% SmB будет приемлемым."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,Если вы хотите импортировать с помощью экспортированных данных затем скопировать общий и изображение листа экспортируемого файла в общем и изображение листа загруженного файла шаблона.
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Используйте (|), чтобы отделить значение в многозначном поле как category_ids, related_products."
Export Instructions,Экспорт Инструкции
Select export type in export section.,Выберите тип экспорта в экспортном разделе.
"If the export type is Category, then system will export only assigned categories to you.","Если тип экспорта Категория, то система будет экспортировать только назначенные категории для вас."
"In case of products, select product type and attributes set.","В случае продуктов, выберите тип продукта и атрибуты установлены."
Exported data will be in xls/xlsx format.,Экспортируемые данные будут в формате XLS / XLSX.
Export Type,Экспорт Тип
Select Export Type,Выберите тип экспорта
Category Export,Категория Экспорт
Product Export,Экспорт товаров
Product Status,Статус продукта
All,Все
Disabled,инвалид
Enabled,Включено
In Stock,В наличии
Out of Stock,Нет на складе
Export Data,Экспорт данных
This process will take few minutes.,Этот процесс займет несколько минут.
Please do not go back or refresh page while exporting your data.,"Пожалуйста, не вернуться назад или обновить страницу при экспорте данных."
Your are not eligible to use this feature as your account is either not approved or inactive.,"Вы не имеете права использовать эту функцию, как ваш счет либо не утвержден или неактивным."
"Currently, this feature is disabled by store.",В настоящее время эта функция отключена магазином.
You cannot use this feature as required library is missing. Please contact to support.,"Вы не можете использовать эту функцию, как требуется библиотека отсутствует. Пожалуйста, обратитесь в поддержку."
Total Sale,Всего Продажа
Total Earning,Всего Earning
Transaction Details,Детали транзакции
My Earnings,мой заработок
Earnings History,Доходы История
Order Wise Earnings,Заказать Wise прибыль
Transactions History,Сделки История
Total Paid,Итого
Balance,Остаток средств
Quantity to Add,Количество добавить
Low Stock Notification,Низкое уведомление со
Configuration,конфигурация
Receive Low Stock Notifications,Получать уведомления Low Stock
Save Seller Level Configuration,Сохранить конфигурацию Продавец Уровень
facebook,facebook
twitter,щебет
google,Google
About Seller,О продавце
Description not available.,Описание не доступно.
Write your thought,Напишите ваши мысли
Summary of your review,Краткое описание Вашего обзора
Your Thought,Ваша мысль
Your Name,Ваше имя
Rate this seller,Оценить этот продавец
Submit Review,добавить отзыв
Notify Customer by Email,Уведомлять Клиента по электронной почте
Visible on Storefront,Видимый на Витрине
Submit Comment,Отправить комментарий
Customer,Покупатель
Notified,Заявленный
Not Notified,Не Заявленный
Please provide comment,Просьба предоставить комментарий
Product,Товар
Subtotal,Промежуточный итог
Order Detail,Order Detail
Click to download invoice.,"Нажмите, чтобы загрузить счет-фактуру."
Download Invoice,Скачать счет-фактура
Click to download shipping slip.,"Нажмите, чтобы загрузить доставки скольжению."
Download Shipping Slip,Скольжение Скачать Доставка
Are you sure you want to send order email to customer?,"Вы уверены, что хотите отправить электронную почту заказа клиенту?"
Click to send email to customer,"Нажмите, чтобы отправить электронную почту к клиенту"
Send Email,Отправить на e-mail
Click to create shipment,"Нажмите, чтобы создать партию"
Ship,Корабль
Print,Распечатать
Basic Informations,статейки
Order Status,Статус заказа
Billing Address,Платежный адрес
Shipping Address,адреса доставки
Ordered,Приказал
Shipped,Высылаем
Canceled,отменен
Refunded,Возвращено
Gift Message,Подарок сообщения
Excl. Tax,Excl. налог
Total,Всего
Incl. Tax,Включительно налог
Total incl. tax,Всего вкл. налог
Invoiced,Фактурная
Order Items,Заказ позиции
Shipments,Отгрузки
Ship to Name,Доставлено Имя
Date Shipped,Дата Высылает
Total Qty,Всего Кол-во
click to view detail,нажмите для просмотра деталей
Tax,налог
Items To Be Shipped,Детали быть погруженным
Qty to Ship,Кол-во для судов
Append Comments,Добавлять комментарии
Email Copy of Shipment,Email Копия пересылки
Submit Shipment,Отправить Пересылка
New Shipment,Новая пересылка
Back,назад
Shipment Tracking,отслеживание посылки
Carrier,Перевозчик
Tracking No.,Наблюдают No.
Action,действие
